VendorID,tpep_pickup_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,pickup_borough,payment_type,fare_amount,mta_tax,improvement_surcharge,congestion_surcharge,tolls_amount,tip_amount,total_amount
1,2024-01-27 19:28:02,2,14.14,160,152,JFK Airport,1,68.51,0.5,1.0,0.0,0.0,10.15,80.16
2,2024-01-02 11:34:20,4,2.22,207,233,Queens,1,4.01,0.5,1.0,0.0,0.0,0.79,6.3
1,2024-01-23 12:57:51,6,273.4,91,32,Manhattan,1,13.6,0.5,1.0,2.75,0.0,1.72,19.57
2,2024-01-27 18:01:07,5,11.95,147,230,JFK Airport,2,72.58,0.5,1.0,0.0,0.0,1.6,75.68
2,2024-01-19 11:10:01,2,0.95,217,185,Manhattan,1,7.38,0.5,1.0,2.75,0.0,1.59,13.22
2,2024-01-21 09:19:14,1,8.41,38,178,Brooklyn,1,27.24,0.5,1.0,0.0,0.0,5.37,34.11
2,2024-01-17 23:55:09,6,8.2,182,248,Queens,1,26.0,0.5,1.0,0.0,0.0,4.74,32.24
2,2024-01-03 12:26:43,2,3.58,248,137,Manhattan,1,13.6,0.5,1.0,2.75,0.0,3.21,21.06
2,2024-01-03 11:16:54,1,2.38,205,34,Manhattan,2,10.15,0.5,1.0,2.75,0.0,0.08,14.48
1,2024-01-23 07:16:00,2,1.37,41,49,Brooklyn,1,9.8,0.5,1.0,0.0,0.0,1.4,12.7
1,2024-01-18 18:19:32,6,0.62,72,194,Brooklyn,1,8.31,0.5,1.0,0.0,0.0,1.1,10.91
2,2024-01-12 17:26:19,3,3.76,163,15,Brooklyn,1,18.26,0.5,1.0,0.0,0.0,3.69,23.45
1,2024-01-09 11:28:09,3,2.85,191,173,Brooklyn,2,9.52,0.5,1.0,0.0,0.0,0.11,11.13
2,2024-01-25 20:23:05,1,1.59,103,211,Queens,2,6.86,0.5,1.0,0.0,0.0,0.15,8.51
1,2024-01-04 16:31:08,2,2.27,143,172,Manhattan,1,14.4,0.5,1.0,2.75,0.0,3.43,22.08
1,2024-01-10 22:53:47,3,2.51,92,103,Manhattan,1,11.92,0.5,1.0,2.75,0.0,1.93,18.1
1,2024-01-23 21:11:10,5,3.24,163,228,Manhattan,1,13.54,0.5,1.0,2.75,0.0,2.29,20.08
2,2024-01-13 20:47:13,1,2.05,45,26,Queens,2,9.77,0.5,1.0,0.0,0.0,0.24,11.51
2,2024-01-01 22:02:50,6,13.91,107,207,JFK Airport,1,69.54,0.5,1.0,0.0,0.0,15.3,86.34
1,2024-01-24 09:36:56,5,2.72,20,99,Manhattan,1,16.81,0.5,1.0,2.75,0.0,2.99,24.05
1,2024-01-19 21:20:24,6,4.66,47,54,Brooklyn,1,15.13,0.5,1.0,0.0,0.0,3.31,19.94
1,2024-01-02 08:54:30,5,1.67,253,257,Queens,2,4.99,0.5,1.0,0.0,0.0,0.02,6.51
1,2024-01-06 06:01:26,1,1.76,52,251,Bronx,1,8.63,0.5,1.0,0.0,0.0,1.03,11.16
1,2024-01-27 13:33:24,5,2.4,46,62,Manhattan,1,13.56,0.5,1.0,2.75,0.0,3.01,20.82
2,2024-01-08 18:04:46,1,0.87,233,77,Manhattan,1,10.75,0.5,1.0,2.75,0.0,2.04,17.04
2,2024-01-24 08:09:44,2,0.77,186,138,Brooklyn,1,6.93,0.5,1.0,0.0,0.0,1.72,10.15
1,2024-01-20 11:02:04,1,1.67,164,192,Brooklyn,2,7.53,0.5,1.0,0.0,0.0,0.2,9.23
2,2024-01-06 10:16:39,1,5.67,188,144,Manhattan,1,20.66,0.5,1.0,2.75,0.0,4.44,29.35
2,2024-01-18 22:05:48,2,5.93,207,133,Manhattan,1,21.3,0.5,1.0,2.75,0.0,4.3,29.85
2,2024-01-16 21:57:54,4,5.3,257,26,Manhattan,1,23.65,0.5,1.0,2.75,0.0,4.84,32.74
2,2024-01-01 12:58:35,6,1.95,92,14,Manhattan,1,13.36,0.5,1.0,2.75,0.0,3.15,20.76
2,2024-01-15 08:54:28,2,1.8,15,157,Manhattan,1,14.19,0.5,1.0,2.75,0.0,2.23,20.67
2,2024-01-13 12:49:22,4,399.4,2,187,Queens,1,20.74,0.5,1.0,0.0,0.0,3.15,25.39
1,2024-01-16 12:59:36,1,6.81,98,94,Queens,1,26.64,0.5,1.0,0.0,0.0,6.61,34.75
2,2024-01-26 16:35:18,5,5.97,103,91,Bronx,2,21.78,0.5,1.0,0.0,0.0,0.35,23.63
2,2024-01-26 13:09:07,2,1.55,142,196,Bronx,1,9.36,0.5,1.0,0.0,0.0,1.0,11.86
2,2024-01-22 06:42:53,4,9.98,127,21,Manhattan,1,33.53,0.5,1.0,2.75,0.0,3.94,41.72
1,2024-01-21 10:44:06,6,6.39,155,150,Manhattan,2,23.45,0.5,1.0,2.75,0.0,0.33,28.03
1,2024-01-13 22:14:21,5,3.79,225,78,Queens,2,13.77,0.5,1.0,0.0,0.0,0.03,15.3
1,2024-01-12 18:29:03,6,3.86,131,57,Queens,1,16.06,0.5,1.0,0.0,0.0,2.13,19.69
2,2024-01-25 10:23:54,1,10.1,194,10,LGA Airport,1,33.37,0.5,1.0,0.0,6.94,6.97,48.78
2,2024-01-22 18:01:08,1,16.41,194,188,LGA Airport,2,53.61,0.5,1.0,0.0,6.94,0.86,62.91
1,2024-01-07 02:06:20,4,1.29,123,138,Manhattan,1,9.36,0.5,1.0,2.75,0.0,1.71,15.32
1,2024-01-09 14:35:29,6,1.92,47,244,Manhattan,1,11.45,0.5,1.0,2.75,0.0,1.82,17.52
1,2024-01-03 15:52:03,1,1.32,183,78,Queens,2,5.47,0.5,1.0,0.0,0.0,0.12,7.09
2,2024-01-08 10:33:43,4,0.53,77,237,Brooklyn,2,9.39,0.5,1.0,0.0,0.0,0.04,10.93
2,2024-01-26 16:41:11,1,4.7,40,49,Brooklyn,1,16.25,0.5,1.0,0.0,0.0,2.2,19.95
2,2024-01-22 07:49:02,1,2.79,151,99,Queens,2,14.61,0.5,1.0,0.0,0.0,0.08,16.19
1,2024-01-08 01:01:27,1,4.84,235,193,Queens,1,20.02,0.5,1.0,0.0,0.0,4.51,26.03
1,2024-01-11 16:58:43,3,0.31,55,224,Manhattan,2,9.4,0.5,1.0,2.75,0.0,0.01,13.66
1,2024-01-28 15:24:11,1,2.46,65,102,Manhattan,1,12.46,0.5,1.0,2.75,0.0,1.34,18.05
1,2024-01-12 19:22:49,5,3.61,100,17,Manhattan,2,15.78,0.5,1.0,2.75,0.0,0.37,20.4
1,2024-01-10 15:04:28,3,3.06,159,106,Manhattan,1,14.21,0.5,1.0,2.75,0.0,2.92,21.38
1,2024-01-24 13:09:11,2,0.99,206,21,Queens,1,-11.3,0.5,1.0,0.0,0.0,0.56,4.46
1,2024-01-23 10:34:08,1,1.75,241,193,Brooklyn,1,13.25,0.5,1.0,0.0,0.0,2.25,17.0
2,2024-01-02 17:32:28,1,2.68,112,243,Manhattan,1,14.92,0.5,1.0,2.75,0.0,2.91,22.08
2,2024-01-06 12:20:35,4,2.4,25,99,Manhattan,1,12.44,0.5,1.0,2.75,0.0,3.05,19.74
1,2024-01-03 18:58:04,1,7.2,153,263,Brooklyn,1,23.62,0.5,1.0,0.0,0.0,2.55,27.67
2,2024-01-27 15:48:19,1,1.79,140,19,Manhattan,2,9.9,0.5,1.0,2.75,0.0,0.06,14.21
2,2024-01-26 06:51:33,1,1.25,150,137,Manhattan,2,7.87,0.5,1.0,2.75,0.0,0.04,12.16
2,2024-01-18 07:18:47,2,15.42,232,185,JFK Airport,1,71.52,0.5,1.0,0.0,0.0,15.63,88.65
1,2024-01-14 09:39:39,1,1.79,39,263,Manhattan,1,11.94,0.5,1.0,2.75,0.0,2.27,18.46
1,2024-01-11 18:09:34,2,4.51,79,246,Bronx,1,15.56,0.5,1.0,0.0,0.0,3.19,20.25
1,2024-01-10 20:22:17,5,1.44,15,92,Manhattan,1,11.45,0.5,1.0,2.75,0.0,1.88,17.58
1,2024-01-27 20:21:25,3,3.93,72,181,Manhattan,1,14.42,0.5,1.0,2.75,0.0,1.87,20.54
2,2024-01-23 14:32:06,4,12.52,247,72,JFK Airport,1,70.94,0.5,1.0,0.0,6.94,7.77,87.15
1,2024-01-24 15:53:58,2,1.29,37,71,Manhattan,1,11.26,0.5,1.0,2.75,0.0,2.23,17.74
1,2024-01-19 15:01:31,2,3.24,112,16,Queens,1,11.71,0.5,1.0,0.0,0.0,1.63,14.84
2,2024-01-15 07:19:39,4,3.2,81,123,Queens,1,15.72,0.5,1.0,0.0,0.0,3.62,20.84
1,2024-01-04 13:34:26,6,5.91,49,259,Manhattan,2,21.72,0.5,1.0,2.75,0.0,0.03,26.0
2,2024-01-25 09:14:47,1,0.7,182,93,Bronx,1,5.8,0.5,1.0,0.0,0.0,0.95,8.25
2,2024-01-04 15:49:02,2,1.23,155,47,Manhattan,1,8.41,0.5,1.0,2.75,0.0,1.08,13.74
2,2024-01-21 09:11:42,1,3.12,39,40,Bronx,1,12.07,0.5,1.0,0.0,0.0,1.8,15.37
2,2024-01-08 09:18:20,5,1.22,172,159,Queens,1,9.21,0.5,1.0,0.0,0.0,1.7,12.41
2,2024-01-28 16:31:34,2,1.93,232,177,Manhattan,1,10.67,0.5,1.0,2.75,0.0,1.92,16.84
2,2024-01-25 11:16:00,2,6.37,201,95,Manhattan,1,23.27,0.5,1.0,2.75,0.0,4.05,31.57
1,2024-01-24 13:34:54,1,1.61,178,87,Brooklyn,1,6.31,0.5,1.0,0.0,0.0,1.32,9.13
1,2024-01-04 20:50:57,2,5.31,43,23,Brooklyn,2,21.5,0.5,1.0,0.0,0.0,0.44,23.44
2,2024-01-17 07:04:20,1,1.06,8,97,Manhattan,1,11.23,0.5,1.0,2.75,0.0,2.02,17.5
2,2024-01-16 03:09:30,2,4.0,31,66,Manhattan,1,17.14,0.5,1.0,2.75,0.0,3.71,25.1
2,2024-01-15 09:39:59,3,1.76,3,34,Manhattan,1,11.26,0.5,1.0,2.75,0.0,1.28,16.79
2,2024-01-01 14:17:39,1,1.21,158,42,Queens,2,5.05,0.5,1.0,0.0,0.0,0.11,6.66
2,2024-01-14 10:15:29,3,1.35,46,252,Manhattan,1,10.8,0.5,1.0,2.75,0.0,1.5,16.55
1,2024-01-22 10:24:14,1,5.25,80,99,Manhattan,1,24.54,0.5,1.0,2.75,0.0,5.5,34.29
1,2024-01-16 23:45:07,4,1.39,211,254,Bronx,1,3.86,0.5,1.0,0.0,0.0,0.56,5.92
1,2024-01-13 11:10:47,3,3.38,18,15,Manhattan,1,14.46,0.5,1.0,2.75,0.0,2.25,20.96
1,2024-01-27 15:45:10,2,1.06,188,168,Manhattan,1,10.38,0.5,1.0,2.75,0.0,2.12,16.75
2,2024-01-02 06:36:21,1,3.2,61,211,Manhattan,2,15.13,0.5,1.0,2.75,0.0,0.42,19.8
1,2024-01-10 07:59:05,2,3.49,101,194,Staten Island,2,17.43,0.5,1.0,0.0,0.0,0.04,18.97
2,2024-01-04 16:08:46,1,0.95,189,123,Bronx,1,7.72,0.5,1.0,0.0,0.0,1.76,10.98
1,2024-01-27 06:07:09,2,2.46,177,59,Manhattan,1,11.74,0.5,1.0,2.75,0.0,1.2,17.19
2,2024-01-17 07:51:46,1,2.93,6,92,Manhattan,1,14.21,0.5,1.0,2.75,0.0,2.34,20.8
1,2024-01-22 22:55:01,1,21.72,254,112,JFK Airport,1,67.97,0.5,1.0,0.0,0.0,16.02,85.49
1,2024-01-28 19:22:24,1,0.5,9,255,Manhattan,1,10.15,0.5,1.0,2.75,0.0,1.64,16.04
2,2024-01-03 17:23:54,2,2.17,123,4,Bronx,1,12.32,0.5,1.0,0.0,0.0,1.73,15.55
1,2024-01-01 15:32:41,4,3.76,21,109,Brooklyn,1,13.99,0.5,1.0,0.0,0.0,1.82,17.31
1,2024-01-15 21:13:00,5,2.66,3,18,Queens,1,13.84,0.5,1.0,0.0,0.0,2.82,18.16
2,2024-01-17 18:43:35,4,3.27,227,117,Manhattan,2,18.15,0.5,1.0,2.75,0.0,0.5,22.9
2,2024-01-01 21:38:00,4,1.41,147,68,Bronx,1,6.39,0.5,1.0,0.0,0.0,1.4,9.29
2,2024-01-15 13:43:21,1,1.36,235,228,Brooklyn,1,4.72,0.5,1.0,0.0,0.0,1.11,7.33
2,2024-01-12 21:10:21,3,1.78,128,128,Manhattan,1,7.96,0.5,1.0,2.75,0.0,1.83,14.04
1,2024-01-08 21:16:54,1,5.56,61,17,Manhattan,1,24.76,0.5,1.0,2.75,0.0,3.27,32.28
2,2024-01-21 16:04:36,1,0.91,82,98,Manhattan,1,10.47,0.5,1.0,2.75,0.0,2.05,16.77
1,2024-01-07 13:05:06,1,1.8,178,103,Brooklyn,1,6.87,0.5,1.0,0.0,0.0,0.95,9.32
2,2024-01-25 16:08:24,4,4.83,118,24,Manhattan,1,21.32,0.5,1.0,2.75,0.0,3.9,29.47
2,2024-01-23 07:25:03,3,1.19,75,6,Queens,2,7.13,0.5,1.0,0.0,0.0,0.19,8.82
2,2024-01-22 08:36:37,1,4.73,172,236,Bronx,1,19.83,0.5,1.0,0.0,0.0,2.98,24.31
2,2024-01-24 16:23:52,2,2.8,33,1,Brooklyn,2,12.35,0.5,1.0,0.0,0.0,0.29,14.14
1,2024-01-22 06:27:04,2,2.65,155,118,Manhattan,1,10.81,0.5,1.0,2.75,0.0,1.84,16.9
1,2024-01-13 22:50:28,6,2.13,154,129,Brooklyn,1,7.58,0.5,1.0,0.0,0.0,1.24,10.32
1,2024-01-08 11:32:43,1,2.51,117,164,Manhattan,1,10.29,0.5,1.0,2.75,0.0,1.88,16.42
2,2024-01-20 19:28:25,1,1.49,193,86,Manhattan,2,9.4,0.5,1.0,2.75,0.0,0.04,13.69
1,2024-01-08 11:49:28,2,5.52,190,36,Manhattan,2,20.21,0.5,1.0,2.75,0.0,0.23,24.69
1,2024-01-13 19:03:54,2,1.91,218,162,Manhattan,1,12.23,0.5,1.0,2.75,0.0,3.05,19.53
1,2024-01-18 20:47:00,1,3.01,141,180,Manhattan,1,19.46,0.5,1.0,2.75,0.0,3.92,27.63
1,2024-01-25 17:11:58,3,2.57,177,169,Queens,1,15.76,0.5,1.0,0.0,0.0,1.95,19.21
1,2024-01-19 10:25:49,3,5.43,234,50,Queens,1,18.04,0.5,1.0,0.0,0.0,4.33,23.87
1,2024-01-22 12:28:58,1,3.45,46,78,Manhattan,2,15.97,0.5,1.0,2.75,0.0,0.19,20.41
1,2024-01-18 08:41:27,6,1.34,98,255,Queens,1,8.8,0.5,1.0,0.0,0.0,1.18,11.48
1,2024-01-10 14:20:23,3,5.08,254,212,Manhattan,1,18.1,0.5,1.0,2.75,0.0,3.82,26.17
1,2024-01-27 18:55:07,4,3.14,203,214,Manhattan,2,14.78,0.5,1.0,2.75,0.0,0.29,19.32
2,2024-01-16 15:05:25,2,4.41,176,155,Manhattan,1,19.76,0.5,1.0,2.75,0.0,3.86,27.87
1,2024-01-04 20:42:17,1,2.22,179,108,Manhattan,1,14.67,0.5,1.0,2.75,0.0,1.54,20.46
1,2024-01-26 05:15:40,4,17.93,58,154,JFK Airport,2,80.3,0.5,1.0,0.0,0.0,0.77,82.57
2,2024-01-27 09:41:53,6,1.08,46,105,Manhattan,2,5.67,0.5,1.0,2.75,0.0,0.14,10.06
1,2024-01-05 12:19:18,1,2.72,27,63,Manhattan,2,13.55,0.5,1.0,2.75,0.0,0.32,18.12
1,2024-01-08 10:07:29,1,4.35,180,130,Queens,1,14.39,0.5,1.0,0.0,0.0,2.52,18.41
1,2024-01-20 20:22:31,2,13.7,224,175,Manhattan,2,42.18,0.5,1.0,2.75,0.0,1.14,47.57
2,2024-01-15 17:58:32,2,3.8,137,124,Manhattan,2,15.37,0.5,1.0,2.75,0.0,0.02,19.64
1,2024-01-04 07:14:33,5,3.42,10,45,Manhattan,1,17.8,0.5,1.0,2.75,0.0,2.12,24.17
1,2024-01-03 19:24:05,1,1.54,127,109,Queens,2,11.85,0.5,1.0,0.0,0.0,0.13,13.48
2,2024-01-06 03:20:08,1,1.17,76,60,Manhattan,1,9.99,0.5,1.0,2.75,0.0,2.32,16.56
1,2024-01-12 11:17:01,5,2.33,201,4,Queens,1,9.98,0.5,1.0,0.0,0.0,1.87,13.35
1,2024-01-28 14:06:41,2,1.58,168,142,Manhattan,1,12.29,0.5,1.0,2.75,0.0,2.32,18.86
2,2024-01-27 11:45:30,2,16.07,117,152,JFK Airport,1,73.19,0.5,1.0,0.0,6.94,13.55,95.18
1,2024-01-25 16:59:53,6,2.68,77,131,Queens,2,13.77,0.5,1.0,0.0,0.0,0.17,15.44
1,2024-01-21 18:06:28,1,3.53,2,211,Queens,2,13.82,0.5,1.0,0.0,0.0,0.23,15.55
1,2024-01-09 07:07:07,6,11.7,152,5,JFK Airport,1,67.75,0.5,1.0,0.0,6.94,15.67,91.86
1,2024-01-05 15:41:38,2,5.91,220,178,Brooklyn,1,20.51,0.5,1.0,0.0,0.0,3.68,25.69
1,2024-01-08 14:17:24,2,12.28,247,45,JFK Airport,1,70.39,0.5,1.0,0.0,0.0,8.07,79.96
1,2024-01-02 16:32:09,1,0.66,255,164,Queens,1,6.59,0.5,1.0,0.0,0.0,1.07,9.16
1,2024-01-02 17:32:40,6,3.76,19,230,Manhattan,1,19.57,0.5,1.0,2.75,0.0,4.32,28.14
1,2024-01-24 23:44:47,1,10.33,185,77,Manhattan,1,34.02,0.5,1.0,2.75,0.0,5.45,43.72
2,2024-01-20 18:08:28,1,3.86,69,176,Manhattan,2,19.62,0.5,1.0,2.75,0.0,0.33,24.2
1,2024-01-14 19:33:45,1,7.02,202,119,Manhattan,1,26.45,0.5,1.0,2.75,0.0,2.98,33.68
1,2024-01-19 13:24:02,1,1.84,167,239,Manhattan,1,12.24,0.5,1.0,2.75,0.0,1.36,17.85
2,2024-01-01 12:11:39,1,1.47,131,77,Manhattan,1,8.93,0.5,1.0,2.75,0.0,1.5,14.68
2,2024-01-11 15:22:56,4,1.16,154,161,Brooklyn,2,9.22,0.5,1.0,0.0,0.0,0.16,10.88
2,2024-01-22 10:48:27,4,8.98,245,60,Manhattan,1,31.59,0.5,1.0,2.75,0.0,5.53,41.37
2,2024-01-04 12:32:46,1,1.54,15,26,Manhattan,1,10.14,0.5,1.0,2.75,0.0,1.46,15.85
2,2024-01-27 12:58:23,2,3.81,240,152,Brooklyn,1,12.13,0.5,1.0,0.0,0.0,2.64,16.27
2,2024-01-14 14:38:42,1,7.76,12,99,Manhattan,1,25.35,0.5,1.0,2.75,0.0,3.73,33.33
2,2024-01-21 09:22:49,1,1.62,52,135,Manhattan,2,10.53,0.5,1.0,2.75,0.0,0.04,14.82
1,2024-01-09 14:26:41,2,16.55,160,82,LGA Airport,2,49.16,0.5,1.0,0.0,0.0,1.0,51.66
2,2024-01-28 18:39:44,1,3.73,222,69,Bronx,1,14.07,0.5,1.0,0.0,0.0,1.53,17.1
2,2024-01-03 11:05:31,2,2.17,203,231,Manhattan,2,13.24,0.5,1.0,2.75,0.0,0.08,17.57
2,2024-01-09 18:42:22,5,1.09,217,199,Queens,1,10.27,0.5,1.0,0.0,0.0,1.73,13.5
1,2024-01-09 09:55:08,1,2.47,64,48,Manhattan,1,15.23,0.5,1.0,2.75,0.0,3.46,22.94
1,2024-01-14 13:56:39,1,4.81,114,181,Queens,2,16.95,0.5,1.0,0.0,0.0,0.23,18.68
2,2024-01-25 18:34:37,1,2.72,145,8,Manhattan,1,14.73,0.5,1.0,2.75,0.0,2.64,21.62
2,2024-01-13 14:15:21,4,0.87,137,10,Manhattan,1,9.13,0.5,1.0,2.75,0.0,1.35,14.73
1,2024-01-08 15:49:34,5,18.54,10,181,LGA Airport,1,52.02,0.5,1.0,0.0,6.94,8.32,68.78
2,2024-01-02 15:35:33,2,3.63,38,213,Manhattan,1,14.63,0.5,1.0,2.75,0.0,1.59,20.47
2,2024-01-20 23:39:42,6,12.34,158,177,JFK Airport,1,74.15,0.5,1.0,0.0,6.94,10.3,92.89
2,2024-01-26 05:19:22,2,1.0,208,42,Manhattan,2,8.82,0.5,1.0,2.75,0.0,0.1,13.17
1,2024-01-09 20:41:25,1,5.05,158,83,Queens,1,20.6,0.5,1.0,0.0,0.0,2.17,24.27
1,2024-01-12 14:59:09,1,1.31,101,37,Queens,2,4.91,0.5,1.0,0.0,0.0,0.09,6.5
2,2024-01-16 13:34:22,1,1.31,232,208,Brooklyn,1,4.09,0.5,1.0,0.0,0.0,0.69,6.28
1,2024-01-05 22:26:12,1,3.87,136,17,Manhattan,1,18.52,0.5,1.0,2.75,0.0,1.92,24.69
2,2024-01-04 20:29:55,2,4.6,115,169,Manhattan,1,23.57,0.5,1.0,2.75,0.0,5.87,33.69
2,2024-01-19 18:36:02,2,1.68,185,153,Bronx,2,12.19,0.5,1.0,0.0,0.0,0.36,14.05
2,2024-01-25 17:38:13,3,1.62,79,137,Queens,1,8.12,0.5,1.0,0.0,0.0,2.01,11.63
1,2024-01-09 14:08:42,2,1.88,82,121,Queens,2,8.67,0.5,1.0,0.0,0.0,0.13,10.3
1,2024-01-14 17:53:45,4,3.03,43,16,Manhattan,1,17.04,0.5,1.0,2.75,0.0,3.46,24.75
2,2024-01-04 21:02:34,4,11.69,75,49,LGA Airport,1,36.84,0.5,1.0,0.0,6.94,5.07,50.35
1,2024-01-16 15:46:42,2,2.82,254,58,Manhattan,1,17.13,0.5,1.0,2.75,0.0,3.83,25.21
2,2024-01-10 09:16:47,5,15.97,83,179,JFK Airport,1,69.64,0.5,1.0,0.0,6.94,10.02,88.1
1,2024-01-23 10:16:25,1,1.04,163,226,Brooklyn,2,6.51,0.5,1.0,0.0,0.0,0.13,8.14
1,2024-01-20 23:56:53,1,2.66,75,132,Manhattan,1,13.08,0.5,1.0,2.75,0.0,1.44,18.77
2,2024-01-09 06:39:41,3,1.61,23,82,Manhattan,1,9.12,0.5,1.0,2.75,0.0,2.15,15.52
2,2024-01-26 08:30:00,1,8.28,225,43,Manhattan,1,30.31,0.5,1.0,2.75,0.0,4.24,38.8
1,2024-01-26 02:01:06,1,2.8,2,179,Queens,1,11.72,0.5,1.0,0.0,0.0,2.06,15.28
2,2024-01-11 07:58:22,2,4.96,1,136,Manhattan,2,22.26,0.5,1.0,2.75,0.0,0.57,27.08
1,2024-01-17 09:56:43,4,3.52,204,174,Queens,2,10.28,0.5,1.0,0.0,0.0,0.22,12.0
2,2024-01-12 07:52:44,2,0.84,40,203,Manhattan,2,11.99,0.5,1.0,2.75,0.0,0.0,16.24
1,2024-01-07 10:46:35,3,1.08,214,38,Queens,2,9.19,0.5,1.0,0.0,0.0,0.13,10.82
1,2024-01-24 10:19:41,5,1.02,117,21,Brooklyn,1,5.99,0.5,1.0,0.0,0.0,1.16,8.65
2,2024-01-22 13:28:10,3,1.76,93,244,Manhattan,2,11.5,0.5,1.0,2.75,0.0,0.06,15.81
1,2024-01-05 22:46:38,5,2.24,53,199,Queens,1,11.12,0.5,1.0,0.0,0.0,2.24,14.86
2,2024-01-06 03:59:29,6,4.0,27,182,Manhattan,2,19.01,0.5,1.0,2.75,0.0,0.53,23.79
2,2024-01-09 05:45:49,3,2.41,33,187,Manhattan,1,12.67,0.5,1.0,2.75,0.0,1.52,18.44
2,2024-01-15 10:10:25,1,13.32,220,107,LGA Airport,2,44.52,0.5,1.0,0.0,0.0,0.7,46.72
2,2024-01-11 15:22:45,1,2.4,115,99,Manhattan,2,14.43,0.5,1.0,2.75,0.0,0.05,18.73
1,2024-01-19 14:24:56,2,2.42,54,11,Staten Island,1,6.87,0.5,1.0,0.0,0.0,1.02,9.39
2,2024-01-18 12:19:17,2,1.9,88,89,Bronx,2,8.99,0.5,1.0,0.0,0.0,0.22,10.71
1,2024-01-04 21:20:57,3,1.79,9,125,Staten Island,1,7.54,0.5,1.0,0.0,0.0,1.31,10.35
2,2024-01-10 14:59:24,4,3.23,243,254,Bronx,1,12.98,0.5,1.0,0.0,0.0,2.51,16.99
1,2024-01-13 16:34:28,1,5.5,210,222,Manhattan,2,21.63,0.5,1.0,2.75,0.0,0.57,26.45
1,2024-01-11 07:14:58,4,1.93,109,75,Manhattan,1,15.64,0.5,1.0,2.75,0.0,3.3,23.19
2,2024-01-24 08:02:11,4,3.13,35,205,Manhattan,1,15.72,0.5,1.0,2.75,0.0,2.96,22.93
2,2024-01-27 18:08:41,1,12.29,90,213,JFK Airport,1,64.84,0.5,1.0,0.0,6.94,8.56,81.84
1,2024-01-07 08:13:23,5,3.19,116,37,Bronx,1,11.57,0.5,1.0,0.0,0.0,2.49,15.56
1,2024-01-19 13:06:54,3,0.0,37,115,Queens,1,13.05,0.5,1.0,0.0,0.0,2.57,17.12
1,2024-01-01 11:29:06,2,11.68,91,5,JFK Airport,2,66.23,0.5,1.0,0.0,6.94,1.49,76.16
1,2024-01-08 02:46:02,3,5.51,2,89,Brooklyn,1,17.97,0.5,1.0,0.0,0.0,3.61,23.08
1,2024-01-25 13:13:02,1,4.12,214,47,Staten Island,1,14.46,0.5,1.0,0.0,0.0,3.45,19.41
2,2024-01-10 23:24:52,6,3.68,218,48,Manhattan,1,19.63,0.5,1.0,2.75,0.0,3.4,27.28
2,2024-01-06 07:09:40,3,1.04,187,79,Brooklyn,1,2.75,0.5,1.0,0.0,0.0,0.64,4.89
1,2024-01-08 06:56:57,2,1.95,108,10,Queens,2,7.62,0.5,1.0,0.0,0.0,0.21,9.33
1,2024-01-25 12:26:51,1,12.37,77,43,LGA Airport,1,35.87,0.5,1.0,0.0,6.94,5.03,49.34
1,2024-01-24 08:21:55,1,1.35,11,196,Brooklyn,2,8.4,0.5,1.0,0.0,0.0,0.11,10.01
2,2024-01-13 15:01:03,6,1.98,161,128,Manhattan,1,13.85,0.5,1.0,2.75,0.0,2.56,20.66
2,2024-01-08 10:30:03,1,7.43,9,127,Manhattan,2,29.51,0.5,1.0,2.75,0.0,0.62,34.38
1,2024-01-10 18:59:48,5,3.92,92,21,Manhattan,1,21.35,0.5,1.0,2.75,0.0,2.84,28.44
1,2024-01-11 01:28:36,1,1.48,99,62,Bronx,1,7.75,0.5,1.0,0.0,0.0,1.91,11.16
1,2024-01-21 21:44:20,1,1.75,9,138,Queens,1,7.75,0.5,1.0,0.0,0.0,1.77,11.02
1,2024-01-25 10:39:10,1,4.92,255,34,Brooklyn,1,22.82,0.5,1.0,0.0,0.0,4.2,28.52
1,2024-01-08 06:06:22,4,1.35,15,175,Manhattan,1,11.87,0.5,1.0,2.75,0.0,1.93,18.05
1,2024-01-21 14:55:04,1,2.31,21,112,Brooklyn,2,9.36,0.5,1.0,0.0,0.0,0.17,11.03
1,2024-01-09 11:32:48,1,2.31,1,63,Manhattan,1,11.91,0.5,1.0,2.75,0.0,1.51,17.67
2,2024-01-20 13:09:18,1,2.57,3,183,Manhattan,2,16.38,0.5,1.0,2.75,0.0,0.15,20.78
1,2024-01-17 16:24:52,2,7.85,163,159,Brooklyn,1,29.36,0.5,1.0,0.0,0.0,5.88,36.74
2,2024-01-08 07:10:53,6,0.62,169,80,Manhattan,2,10.28,0.5,1.0,2.75,0.0,0.14,14.67
1,2024-01-09 17:58:30,4,4.64,229,181,Manhattan,1,18.8,0.5,1.0,2.75,0.0,3.41,26.46
2,2024-01-04 10:50:38,1,4.02,14,37,Queens,2,16.77,0.5,1.0,0.0,0.0,0.25,18.52
2,2024-01-10 12:08:30,2,1.51,98,172,Staten Island,2,11.94,0.5,1.0,0.0,0.0,0.04,13.48
2,2024-01-17 15:37:04,2,5.91,62,50,Manhattan,1,22.71,0.5,1.0,2.75,0.0,5.0,31.96
2,2024-01-22 02:50:06,3,19.22,166,210,JFK Airport,1,66.96,0.5,1.0,0.0,6.94,13.42,88.82
